id,book_level,vocab,english_meaning,vietnamese_meaning,word_type,component
1646,HSK 5,表明,Make Known / Show / Indicate / Demonstrate,"Biểu lộ, chứng tỏ",Verb,Biểu=bày tỏ + Minh=rõ ràng
1647,HSK 5,表现,Show / Express / Performance / Behavior,"Biểu hiện, biểu đạt",Verb/Noun,Biểu=bày tỏ + Hiện=hiện ra
1648,HSK 5,表达,Express / Convey / Show,"Biểu đạt, diễn đạt",Verb,Biểu=bày tỏ + Đạt=đạt ra
1649,HSK 5,表面,Surface / Face / Appearance,"Bề mặt, hình thức bên ngoài",Noun/Adj,Biểu=bên ngoài + Diện=mặt
1650,HSK 5,见解,View / Opinion / Understanding,"Nhận định, ý kiến, quan điểm",Noun,Kiến=nhìn nhận + Giải=hiểu
1651,HSK 5,见证,Witness / Testimony / Testify,"Chứng kiến, bằng chứng",Verb/Noun,Kiến=chứng kiến + Chứng=bằng chứng
1652,HSK 5,见面,Meet / See / Meet With,"Gặp nhau, gặp gỡ",Verb,Kiến=gặp + Diện=mặt
1653,HSK 5,觉悟,Consciousness / Awareness / Come To Realize,"Giác ngộ, nhận thức",Verb/Noun,Giác=nhận thức + Ngộ=ngộ ra
1654,HSK 5,角度,Angle / Point Of View / Perspective,"Góc độ, quan điểm",Noun,Góc=góc cạnh + Độ=mức độ
1655,HSK 5,角色,Role / Part / Character,"Vai trò, nhân vật",Noun,Giác=vai trò + Sắc=hình thái
1656,HSK 5,角落,Corner / Nook / Remote Spot,"Góc, góc cạnh",Noun,Góc=góc + Lạc=vùng xa
1657,HSK 5,解剖,Dissect / Anatomy / Analyze,"Giải phẫu, phân tích chi tiết",Verb/Noun,Giải=phân tách + Phẫu=phẫu thuật
1658,HSK 5,解救,Rescue / Save / Deliver / Help,"Giải cứu, cứu giúp",Verb,Giải=giải thoát + Cứu=cứu hộ
1659,HSK 5,解答,Answer / Explain / Solution,"Giải đáp, câu trả lời",Verb/Noun,Giải=giải thích + Đáp=trả lời
1660,HSK 5,解脱,Extricate / Free / Liberate / Release,"Giải thoát, thoát ly",Verb,Giải=giải tỏa + Thoát=thoát ra
1661,HSK 5,解除,Remove / Relieve / Lift / Rescind,"Giải trừ, hủy bỏ",Verb,Giải=giải tỏa + Trừ=loại bỏ
1662,HSK 5,解雇,Dismiss / Fire / Discharge,"Sa thải, nghỉ việc",Verb,Giải=thôi + Cố=việc làm
1663,HSK 5,记忆,Memory / Remember / Recollection,"Ký ức, nhớ lại",Noun/Verb,Ký=ghi nhớ + Ức=nhớ lại
1664,HSK 5,记载,Record / Put In Writing / Account,"Ghi chép, ghi lại",Verb/Noun,Ký=ghi chép + Tải=ghi chép
1665,HSK 5,谨慎,Prudent / Careful / Cautious / Discreet,"Thận trọng, cẩn thận",Adj,Khẩn=thận trọng + Thận=cẩn trọng
1666,HSK 5,距离,Distance / Space / Gap / Be Apart From,"Khoảng cách, cách xa",Noun/Verb,Cự=khoảng + Ly=khoảng cách
1667,HSK 5,辩论,Debate / Argue / Dispute,"Tranh luận, biện luận",Verb/Noun,Biện=biện giải + Luận=thảo luận
1668,HSK 5,边境,Border / Frontier / Boundary,"Biên giới, vùng biên",Noun,Biên=biên giới + Cảnh=vùng đất
1669,HSK 5,边缘,Edge / Fringe / Margin / Border,"Rìa, mép, biên giới",Noun,Biên=biên + Nguyên=rìa ngoài
1670,HSK 5,辽阔,Vast / Extensive / Wide,"Vô cùng rộng lớn, bao la",Adj,Li=rộng lớn + Khoát=rộng mở
1671,HSK 5,进取,Forge Ahead / Enterprising / Keen On Progress,"Tiến thủ, dám tiến tới",Verb/Adj,Tiến=tiến tới + Thủ=đi trước
1672,HSK 5,进展,Progress / Headway / Proceed,"Tiến triển, tiến độ",Verb/Noun,Tiến=tiến tới + Triển=mở rộng
1673,HSK 5,进攻,Attack / Offensive / Assault,"Tấn công, tiến công",Verb/Noun,Tiến=tiến tới + Công=tấn công
1674,HSK 5,进而,Then / And Then / Progressively,"Tiếp theo, do đó",Adv,Tiến=tiến tới + Nhiên=như vậy
1675,HSK 5,追究,Investigate / Look Into / Find Out,"Truy cứu, điều tra trách nhiệm",Verb,Chuyển=truy tìm + Cứu=tìm ra
1676,HSK 5,逼真,Lifelike / True To Life / Distinct,"Chân thực, giống hệt thật",Adj,Bức=thật + chân=chân thực
1677,HSK 5,逼近,Approach / Draw Near / Press Onward,"Tiến gần, áp sát",Verb,Bức=áp lực + cận=gần
1678,HSK 5,逼迫,Force / Compel / Coerce / Press,"Ép buộc, bắt ép",Verb,Bức=áp lực + bách=ép buộc
1679,HSK 5,避免,Avoid / Prevent / Avert,"Tránh, ngăn ngừa",Verb,Bích=tránh + Miễn=miễn trừ
1680,HSK 5,避开,Avoid / Evade / Keep Away From,"Tránh ra, né tránh",Verb,Bích=tránh + Khai=mở ra
1681,HSK 5,郊外,Suburbs / Outskirts / Countryside,"Vùng ngoại ô, vùng ngoại thành",Noun,Giao=thành phố + Ngoại=bên ngoài
1682,HSK 5,部分,Part / Section / Portion / Share,"Bộ phận, phần lớn",Noun,Bộ=bộ phận + Phân=phần chia
1683,HSK 5,金属,Metal,Kim loại,Noun,Kim=kim khí + Thụ=thuộc tính
1684,HSK 5,金色,Golden / Gold Color,"Màu vàng, vàng son",Noun,Kim=kim loại + Sắc=màu sắc
1685,HSK 5,鉴赏,Appreciate / Evaluate / Appreciation,"Đánh giá, thẩm định",Verb/Noun,Kiến=thẩm định + Thưởng=đánh giá cao
1686,HSK 5,长寿,Longevity / Long-lived,"Trường thọ, sống lâu",Adj/Verb,Trường=dài lâu + Thọ=tuổi thọ
1687,HSK 5,阶段,Stage / Phase / Period / Step,"Giai đoạn, cấp độ",Noun,Giai=quá trình + Đoạn=phần
1688,HSK 5,降低,Reduce / Lower / Drop / Cut,"Giảm xuống, hạ thấp",Verb,Giáng=hạ xuống + Thấp=thấp đi
1689,HSK 5,集中,Concentrate / Focus / Centralize / Gather,"Tập trung, hội tụ",Verb/Noun,Tập=tập hợp + Trung=trung tâm
1690,HSK 5,颤动,Tremble / Vibrate / Quiver,"Rung động, run rẩy",Verb/Noun,Chiến=rung chuyển + Động=chuyển động
1691,HSK 5,马虎,Careless / Slipshod / Negligent / Sloppy,"Thờ ơ, cẩu thả",Adj,Ma=thờ ơ + Hổ=thiếu cẩn thận
1692,HSK 5,驳回,Reject / Overrule / Turn Down,"Bác bỏ, từ chối",Verb,Bác=bác bỏ + Hồi=trả lại
1693,HSK 5,骄傲,Proud / Arrogant / Conceited,"Tự hào, kiêu ngạo",Adj/Noun,Kiêu=kiêu căng + Ngạo=ngạo mạn
1694,HSK 6,世纪,Century,Thế kỷ,Noun,Thế=thế + Kỷ=kỷ
1695,HSK 6,丧失,Lose / Forfeit / Be Deprived Of,"Mất mát, đánh mất",Verb,Tang=tang + Thất=thất
1696,HSK 6,书册,Books / Volumes,"Sách vở, tập sách",Noun,Thư=thư + Sách=sách
1697,HSK 6,事务,Affairs / Business / Work,"Việc, công việc, sự vụ",Noun,Sự=sự + Vụ=vụ
1698,HSK 6,事态,State Of Affairs / Situation,"Tình hình, diễn biến",Noun,Sự=sự + Thái=thái
1699,HSK 6,亲切,Cordial / Kind / Warm,"Thân thiết, thân tình",Adj,Thân=thân + thiết=thiết
1700,HSK 6,亲密,Close / Intimate / Familiar,"Thân mật, gần gũi",Adj,Thân=thân + mật=mật
1701,HSK 6,人情,Human Feeling / Sympathy / Favor,"Tình người, sự ưu ái",Noun,Nhân=người + Tình=tình
1702,HSK 6,人杰,Outstanding Person / Hero,"Nhân kiệt, người tài xuất chúng",Noun,Nhân=người + Kiệt=kiệt
1703,HSK 6,仁,Benevolence / Kindness / Humanity,"Nhân ái, lòng nhân từ",Noun/Adj,Nhân=nhân + Nhị=nhị
1704,HSK 6,仁慈,Benevolent / Kind / Merciful,"Nhân từ, từ bi",Adj/Noun,Nhân=nhân + Từ=từ
1705,HSK 6,任命,Appoint / Assign / Commission,"Bổ nhiệm, giao nhiệm vụ",Verb/Noun,Nhậm=nhậm + Mệnh=mệnh
1706,HSK 6,体会,Realize / Understand / Experience,"Thông hiểu, cảm nhận",Verb/Noun,Thể=thể + Hội=hội
1707,HSK 6,体制,System / Structure / Institution,"Thể chế, cơ cấu tổ chức",Noun,Thể=thể + Chế=chế
1708,HSK 6,体现,Embody / Reflect / Manifest,"Thể hiện, phản ánh",Verb/Noun,Thể=thể + Hiện=hiện
1709,HSK 6,体贴,Considerate / Thoughtful / Solicitous,"Thân mật, chu đáo",Adj,Thân=thân + Thiếp=thiếp
1710,HSK 6,体面,Dignity / Face / Honorable,"Thể diện, danh dự",Noun/Adj,Thể=thể + Diện=diện
1711,HSK 6,体验,Experience / Taste / Live Through,"Trải nghiệm, thực nghiệm",Verb/Noun,Thể=thể + Nghiệm=nghiệm
1712,HSK 6,佩服,Admire / Esteem / Respect,"Kính phục, ngưỡng mộ",Verb,佩 = bội + phục=phục
1713,HSK 6,使者,Messenger / Envoy / Ambassador,"Người đưa thư, sứ giả",Noun,Sứ=sứ + Giả=giả
1714,HSK 6,侵犯,Encroach On / Violate / Intrude,"Xâm phạm, xâm nhập",Verb,Xâm=xâm + phạm=phạm
1715,HSK 6,侵蚀,Erode / Corrode / Eat Away,"Xói mòn, xâm thực",Verb,Xâm=xâm + thực=thực
1716,HSK 6,俏丽,Handsome / Stylish / Pretty,"Đẹp xinh, duyên dáng",Adj,Tiêu=tiêu + lệ=lệ
1717,HSK 6,俏皮,Witty / Smart / Charming,"Thông minh, dí dỏm",Adj,Khiếu=khiếu + bì=bì
1718,HSK 6,倾,Incline / Lean / Pour,"Nghiêng, đổ ra, đổ vào",Verb,Khuynh=khuynh + hướng=hướng
1719,HSK 6,倾听,Listen Attentively / Hear,"Lắng nghe, chú ý nghe",Verb,Khuynh=nghiêng + nghe=nghe
1720,HSK 6,偏私,Biased / Partial / Selfish,"Thiên vị, tư lợi",Adj/Verb,Thiên=thiên + tư=tư
1721,HSK 6,偏袒,Show Favoritism / Be Partial To,"Thiên vị, bênh vực",Verb/Noun,Thiên=thiên + đản=đản
1722,HSK 6,偏颇,Biased / Partial / Imbalanced,"Thiên lệch, không công bằng",Adj,Thiên=thiên + phả=phả
1723,HSK 6,偷盗,Steal / Pilfer / Theft,"Trộm cắp, hành vi trộm cắp",Verb/Noun,Đầu=đầu + Đạo=đạo
1724,HSK 6,全然,Entirely / Completely / Wholly,"Hoàn toàn, hoàn toàn",Adv,Toàn=toàn + Nhiên=nhiên
1725,HSK 6,冉冉,Slowly / Gradually / Softly,"Chậm chạp, từ từ",Adv/Noun,Nhiễu=nhiễu + Nhiên=nhiên
1726,HSK 6,凄凉,Desolate / Miserable / Bleak,"Thê lương, hoang vắng",Adj,Thanh=thanh + lương=lương
1727,HSK 6,凭借,Rely On / Depend On / By Means Of,"Dựa vào, nhờ vào",Verb/Prep,Bằng=bằng + tá=tá
1728,HSK 6,凭据,Evidence / Proof / Credentials,"Bằng chứng, chứng cứ",Noun,Bằng=bằng + cứ=cứ
1729,HSK 6,判别,Distinguish / Differentiate,"Phân biệt, nhận dạng",Verb,判 = phán + biệt=biệt
1730,HSK 6,判罪,Declare Guilty / Convict,Xét xử tội trạng,Verb,判 = phán + tội=tội
1731,HSK 6,前任,Predecessor / Former,"Người tiền nhiệm, trước đây",Noun/Term,Tiền=tiền + nhiệm=nhiệm
1732,HSK 6,前夕,Eve / Preceding Night,"Đêm trước, tiền đêm",Noun,Tiền=tiền + tịch=tịch
1733,HSK 6,前沿,Cutting Edge / Forefront / Leading,"Đầu ngành, vị trí hàng đầu",Noun/Adj,Tiền=tiền + duyên=duyên
1734,HSK 6,剽窃,Plagiarize / Steal (ideas/text),"Đạo văn, chiếm đoạt kết quả",Verb,Phách=phách + thiết=thiết
1735,HSK 6,势力,Influence / Power / Force,"Thế lực, quyền thế",Noun,Thế=thế + Lực=lực
1736,HSK 6,势必,Inevitably / Certainly / Be Bound To,"Chắc chắn sẽ, nhất định sẽ",Adv,Thế=thế + Bắt=bắt
1737,HSK 6,勤,Diligent / Hardworking / Often,"Cần cù, siêng năng",Adj,Cần=cần + lực=lực
1738,HSK 6,勤俭,Diligent And Thrifty,"Cần kiệm, siêng năng tiết kiệm",Adj,Cần=cần + kiệm=kiệm
1739,HSK 6,勤奋,Diligent / Assiduous / Hardworking,"Cần mẫn, siêng năng",Adj,Cần=cần + phấn=phấn
1740,HSK 6,勤恳,Diligent And Earnest / Conscientious,Chăm chỉ và chân thành,Adj,Cần=cần + Khẩn=khẩn
1741,HSK 6,升华,Sublime / Distill / Rise,"Thăng hoa, nâng tầm",Verb/Noun,Thăng=thăng + Hoa=hoa
1742,HSK 6,去向,Whereabouts / Direction,"Vị trí đi đến, hướng đi",Noun,Đi=đi + Hướng=hướng
1743,HSK 6,取代,Replace / Supersede / Take Over,"Thay thế, thay vào vị trí",Verb,Thay=thay + Thế=thế
1744,HSK 6,取缔,Outlaw / Ban / Suppress / Close Down,"Cấm, đình chỉ, thu hẹp",Verb,Thủ=thủ + Đế=đế
1745,HSK 6,叛国,Betray One's Country / Treason,"Phản quốc, phản bội tổ quốc",Verb/Noun,判 = phán + quốc=quốc
1746,HSK 6,同情,Sympathize / Compassion / Pity,"Thương hại, đồng cảm",Verb/Noun,Đồng=đồng + Tình=tình
1747,HSK 6,启发,Enlighten / Inspire / Arouse,"Khai sáng, gợi mở",Verb/Noun,Khải=khải + phát=phát
1748,HSK 6,启示,Enlightenment / Revelation / Moral,"Sự gợi ý, thông điệp",Noun/Verb,Khải=khải + thị=thị
1749,HSK 6,启迪,Inspire / Enlighten / Show,"Khai ngộ, gợi ý",Verb,Khải=khải + đệ=đệ
1750,HSK 6,哀叹,Lament / Bewail,"Than thở, bi ai",Verb/Noun,叹 = thán + 哀 = ai
1751,HSK 6,品德,Moral Character / Virtue,"Phẩm đức, đạo đức",Noun,Phẩm=phẩm + đức=đức
1752,HSK 6,品行,Conduct / Behavior / Morality,"Phẩm hạnh, cách ứng xử",Noun,Phẩm=phẩm + hạnh=hạnh
1753,HSK 6,商人,Businessman / Merchant / Trader,"Người buôn bán, thương gia",Noun,Thương=thương + Nhân=người
1754,HSK 6,商讨,Discuss / Deliberate Over / Confer,"Thảo luận, thương thảo",Verb,Thảo=thảo + Thảo=thảo
1755,HSK 6,喷发,Erupt / Spurt / Blow Off,"Phun trào, phóng ra",Verb,喷 = phun + phát=phát
1756,HSK 6,圣洁,Holy And Pure / Saintly,"Thánh khiết, trong sạch",Adj,Thánh=thánh + Khiết=khiết
1757,HSK 6,坡,Slope / Inclined Ground,"Đồi dốc, độ nghiêng",Noun/Adj,Thổ=đất + bì=bì
1758,HSK 6,坦率,Frank / Candid / Straightforward,"Thành thật, thẳng thắn",Adj,Thản=thản + Suất=suất
1759,HSK 6,塞外,Beyond The Great Wall / Frontier,"Vùng biên ải, ngoài Vạn lý trường thành",Noun,Tái=tái + Ngoài=ngoài
1760,HSK 6,填补,Fill / Fill Up / Supply,"Điền vào, bù đắp",Verb,Thiên=thiên + Bổ=bổ
1761,HSK 6,声望,Prestige / Popularity / Reputation,"Uy tín, danh tiếng",Noun,Thanh=thanh + Vọng=vọng
1762,HSK 6,天堂,Paradise / Heaven,Thiên đường,Noun,Thiên=thiên + Đường=đường
1763,HSK 6,天理,Natural Law / Heavenly Principle,"Lẽ trời, đạo lý tự nhiên",Noun,Thiên=thiên + Lý=lý
1764,HSK 6,天色,Color Of The Sky / Time Of Day,"Màu bầu trời, thời tiết",Noun,Thiên=thiên + Sắc=sắc
1765,HSK 6,天赋,Inborn / Gifted / Talent,"Thiên phú, năng khiếu bẩm sinh",Noun/Adj,Thiên=thiên + Phú=phú
1766,HSK 6,失宜,Inappropriate / Improper,"Không phù hợp, không đúng lẽ",Phrase,Thất=thất + Nghi=nghi
1767,HSK 6,失控,Lose Control / Runaway,"Mất kiểm soát, không còn chế ngự",Phrase,Thất=thất + Khống=khống
1768,HSK 6,头绪,Main Thread / Clues / Order,"Đầu mối, manh mối",Noun,Đầu=đầu + Tự=tự
1769,HSK 6,妥善,Appropriate / Properly / Well-arranged,"Thỏa đáng, chu đáo",Adj,Thỏa=thỏa + Thiện=thiện
1770,HSK 6,始终,From Beginning To End / Always,"Luôn luôn, từ đầu đến cuối",Adv/Noun,Thủy=thủy + Chung=chung
1771,HSK 6,媲美,Compare Favorably With / Rival,"Sánh bằng, đọ được",Verb,Tỉ=tỉ + mỹ=mỹ
1772,HSK 6,守护,Guard / Defend / Watch Over,"Bảo vệ, canh giữ",Verb,Thủ=thủ + Hộ=hộ
1773,HSK 6,安危,Safety And Danger,"An nguy, sự an toàn",Noun,安 = an + 危 = nguy
1774,HSK 6,安慰,Comfort / Console / Soothe,"An ủi, vỗ về",Verb/Noun,安 = an + 慰 = vệ
1775,HSK 6,安稳,Smooth And Steady / Peaceful,"Ổn định, an yên",Adj,安 = an + 稳 = vững
1776,HSK 6,安详,Serene / Composed / Dignified,"An nhiên, từ tốn",Adj,安 = an + 祥 = tường
1777,HSK 6,实力,Strength / Capability / Power,"Thực lực, năng lực thực tế",Noun,Thực=thực + Lực=lực
1778,HSK 6,实惠,Real Benefits / Substantial / Affordable,"Lợi ích thực tế, giá hợp lý",Noun/Adj,Thực=thực + Huệ=huệ
1779,HSK 6,实质,Essence / Substance / Nature,"Bản chất, thực chất",Noun,Thực=thực + Chất=chất
1780,HSK 6,实践,Practice / Put Into Practice / Carry Out,"Thực hành, thực tiễn",Verb/Noun,Thực=thực + Hành=hành
1781,HSK 6,实际,Reality / Actual / Practical,"Thực tế, thực tiễn",Noun/Adj,Thực=thực + Tế=tế
1782,HSK 6,审判,Try / Judge / Judicial Decision,"Xét xử, xét xử",Verb/Noun,Thẩm=thẩm + Phán=phán
1783,HSK 6,审查,Examine / Investigate / Audit / Censor,"Xem xét, kiểm tra, duyệt",Verb/Noun,Thẩm=thẩm + Trà=trà
1784,HSK 6,审美,Aesthetic / Taste / Appreciation Of Beauty,"Thẩm mỹ, quan niệm thẩm mỹ",Noun/Adj,Thẩm=thẩm + Mỹ=mỹ
1785,HSK 6,寿命,Life Span / Age / Lifetime,"Tuổi thọ, vòng đời",Noun,Thọ=thọ + Mệnh=mệnh
1786,HSK 6,屈服,Surrender / Yield / Submit,"Chịu khuất, đầu hàng",Verb,Khuất=khuất + Phục=phục
1787,HSK 6,属性,Attribute / Property / Nature,"Thuộc tính, đặc tính",Noun,Thuộc=thuộc + Tính=tính
1788,HSK 6,崎岖,Rugged / Uneven / Rough,"Gập ghềnh, hiểm trở",Adj,Núi=núi + khu=khu + kỵ=kỵ
1789,HSK 6,嵌,Inlay / Embed / Set Into,"Khảm, chèn vào",Verb,Khảm=khảm + chìm=chìm
1790,HSK 6,巧妙,Ingenious / Clever / Skillful,"Xảo xuyến, khéo léo",Adj,Khiếu=khiếu + diệu=diệu
1791,HSK 6,平和,Gentle / Mild / Calm / Harmonious,"Ôn hòa, bình dị",Adj,Bình=bình + hòa=hòa
1792,HSK 6,平庸,Mediocre / Commonplace / Undistinguished,"Bình thường, tầm thường",Adj,Bình=bình + dung=dung
1793,HSK 6,平铺,Spread Smoothly / Be Flat,"Trải đều, trải phẳng",Verb,Bình=bình + trải=trải
1794,HSK 6,平顺,Smooth / Plain-sailing / Unimpeded,"Trôi chảy, thuận lợi",Adj,Bình=bình + thuận=thuận
1795,HSK 6,庆贺,Congratulate / Celebrate,"Kỷ niệm, chúc mừng",Verb,Khánh=khánh + Hạ=hạ
1796,HSK 6,强制,Compulsory / Force / Coerce,"Bắt buộc, cưỡng chế",Adj/Verb,Cường=cường + chế=chế
1797,HSK 6,强烈,Strong / Intense / Fierce,"Mạnh mẽ, mãnh liệt",Adj,Cường=cường + liệt=liệt
1798,HSK 6,忍耐,Endure / Bear / Tolerate,"Kiên nhẫn, chịu đựng",Verb/Noun,Nhẫn=nhẫn + Nại=nại
1799,HSK 6,忍让,Be Humble / Yield / Tolerate,"Nhượng nhịp, nhẫn nhịn",Verb/Noun,Nhẫn=nhẫn + Nhượng=nhượng
1800,HSK 6,态度,Attitude / Manner / Bearing,"Thái độ, cách đối xử",Noun,Thái=thái + Độ=độ
1801,HSK 6,恰当,Appropriate / Proper / Suitable,"Thích đáng, hợp lý",Adj,Khiếc=khiếc + đương=đương
1802,HSK 6,情形,Situation / Circumstances / Condition,"Tình hình, tình trạng",Noun,Tình=tình + Hình=hình
1803,HSK 6,情感,Emotion / Feeling / Sentiment,"Tình cảm, xúc cảm",Noun,Tình=tình + Cảm=cảm
1804,HSK 6,情理,Reason / Sense / Reasonableness,"Tình lý, lẽ thường",Noun,Tình=tình + Lý=lý
1805,HSK 6,情趣,Temperament / Interest / Delight,"Tình thú, hứng thú",Noun,Tình=tình + Thú=thú
1806,HSK 6,惹,Provoke / Stir Up / Attract,"Khiêu khích, gây ra, thu hút",Verb,Nhược=nhược + Tâm=tâm
1807,HSK 6,慎重,Cautious / Careful / Prudent,"Thận trọng, cẩn thận",Adj,Thận=thận + Trọng=trọng
1808,HSK 6,手段,Means / Method / Trick / Measure,"Phương tiện, thủ đoạn",Noun,Thủ=thủ + Đoạn=đoạn
1809,HSK 6,扫视,Glance Over / Sweep / Scan,"Nhìn lướt, quét qua",Verb,Tảo=tảo + Thị=thị
1810,HSK 6,抒发,Express / Voice / Give Expression To,"Bày tỏ, diễn đạt",Verb,Thư=thư + Phát=phát
1811,HSK 6,披阅,Read Through / Peruse,"Đọc kỹ, duyệt xét",Verb,Phi=phơi + duyệt=duyệt
1812,HSK 6,拾,Pick Up / Gather / Collect,"Nhặt lên, thu thập",Verb,Thập=thập + Thủ=thủ
1813,HSK 6,挑衅,Provoke / Defy / Challenge,"Khiêu khích, thách thức",Verb/Noun,Điều=điều + Tấn=tấn
1814,HSK 6,挺进,Press Forward / Push Onward,"Tiến vào, tiến quân mạnh mẽ",Verb,Thính=thính + Tiến=tiến
1815,HSK 6,探讨,Inquire Into / Discuss / Probe,"Thảo luận, tìm hiểu",Verb,Thảo=thảo + Thảo=thảo
1816,HSK 6,提纲,Outline / Skeleton / Key Points,"Đề cương, dàn ý",Noun,Đề=đề + Cương=cương
1817,HSK 6,提议,Propose / Suggest / Proposal,"Đề xuất, kiến nghị",Verb/Noun,Đề=đề + Nghị=nghị
1818,HSK 6,收益,Income / Profit / Earnings / Gain,"Thu nhập, lợi nhuận",Noun,Thu=thu + Lợi=lợi
1819,HSK 6,收藏,Collect / Store Up / House,"Sưu tầm, cất giữ",Verb,Thu=thu + Tàng=tàng
1820,HSK 6,散布,Scatter / Spread / Distribute,"Phân tán, lan ra, phân phối",Verb,Tán=tán + Bố=bố
1821,HSK 6,数额,Amount / Number / Sum,"Số lượng, tổng số",Noun,Số=số + Ngạch=ngạch
1822,HSK 6,施展,Put To Good Use / Give Free Rein To,"Thi triển, phát huy",Verb,Thi=thi + Triển=triển
1823,HSK 6,日新月异,Change With Each Passing Day,"Ngày càng đổi mới, phát triển nhanh",Phrase,Nhật=ngày + Tân=mới + Nguyệt=tháng + Dị=khác
1824,HSK 6,时代,Era / Times / Age,"Thời đại, kỷ nguyên",Noun,Thời=thời + Đại=đại
1825,HSK 6,时宜,Times / Fashion / Propriety,"Thời thế, sự phù hợp thời đại",Noun,Thời=thời + Nghi=nghi
1826,HSK 6,时尚,Fashion / Trend / Voguish,"Thời trang, mốt",Noun/Adj,Thời=thời + Thượng=thượng
